video_id,title,channel_name,publish_date,duration_seconds,category,tags,country,days_since_publish,views,likes,dislikes,comments,subscribers,avg_daily_views,growth_30d,is_trending,virality_label
39i1lfu9tdC,Quick Tips: Weight Loss Full Tutorial,LifeSpot805,2022-06-28,3157,Entertainment,"comedy,unboxing,motivation,cooking",FR,1141,41596,1007,87,77,8750,36.46,0.8222,0,normal
ymxYfk4ShUh,Unboxing: Cooking in 10 Minutes,EasyGuide196,2023-02-26,891,Entertainment,"beginner,study,travel,finance,review,fitness,python",US,898,18844,1257,46,231,100,20.98,-0.5,0,normal
gYflf2UoYXd,The Truth About Weight Loss for Beginners,TechLab474,2022-02-28,320,News & Politics,"machinelearning,python,motivation,study,travel,daily,beginner",IN,1261,41181,231,134,606,100,32.66,-0.4331,0,normal
k0BQSE3Bdiz,The Truth About Python Full Tutorial,LearnVibes741,2024-02-17,119,News & Politics,"python,vlog,howto,tutorial,unboxing",DE,542,67413,2232,226,577,7356,124.38,0.1757,0,normal
hdUk5m3qquK,Beginner's Guide to Budget Travel in 10 Minutes,TopSpot922,2020-12-04,54,Entertainment,"python,ai,tips,motivation",GB,1712,166301,8645,104,2467,63434,97.14,-0.4634,0,popular
HjJWGxOVFiY,Unboxing: Python You Need to Know,QuickJourney38,2021-05-06,515,Education,"motivation,tips,fitness,study,comedy,ai",JP,1559,42831,644,89,80,100,27.47,0.139,0,normal
XgOMzEU5gBK,How to Budget Travel That Works,QuickBytes229,2022-11-21,3212,Music,"cooking,review,vlog,study,motivation,music,comedy",BR,995,16124,669,26,58,1250,16.21,0.3012,0,normal
WVVI302Lgd6,Unboxing: Smartphones 2025,GlobalJourney801,2023-11-12,3545,Entertainment,"tutorial,finance,review,music,investing,unboxing,study",DE,639,83251,3368,221,700,100,130.28,0.2078,0,normal
1z73Y5Slj9C,Review: Gadgets 2025,DailyGuide518,2024-05-28,1902,Science & Technology,"motivation,beginner,tutorial,investing",AU,441,46024,2559,63,412,100,104.36,-0.2157,0,normal
oTw3fll1lET,Review: Python in 10 Minutes,LifeHub838,2024-03-18,1644,Travel & Events,"howto,tips,comedy,unboxing",CA,512,20070,880,2,301,100,39.2,0.3363,0,normal
R3NQBwumVYe,Unboxing: Cooking for Beginners,DailySpot100,2024-12-26,1896,Gaming,"study,fitness,motivation,tips,travel,daily",DE,229,32641,1127,99,241,100,142.54,0.4383,0,normal
5diIvvPQNsv,Beginner's Guide to AI Tools 2025,ProBytes352,2022-10-10,959,Entertainment,"daily,travel,fitness,investing",BR,1037,91789,3688,123,940,21743,88.51,-0.0067,0,normal
Ca1AYzEwz2k,Reaction to Python Explained,DailyJourney983,2024-05-30,3480,Howto & Style,"tutorial,music,motivation,howto,beginner,cooking,unboxing",AU,439,27747,1236,89,165,3820,63.21,-0.2427,0,normal
vkjzms90M4M,Reaction to Cooking That Works,EasyJourney403,2024-06-30,1458,Gaming,"unboxing,fitness,ai,machinelearning,travel,comedy",AU,408,16226,1120,41,146,979,39.77,0.2241,0,normal
aOCzOUTsYMQ,DIY Budget Travel 2025,LifeHub15,2021-05-18,811,Entertainment,"vlog,python,comedy",BR,1547,70394,3456,168,432,100,45.5,0.2435,0,normal
mktl1BSjIWa,Beginner's Guide to Home Workout 2025,LearnReviews704,2024-04-10,1644,Science & Technology,"cooking,daily,fitness,review,comedy,howto",DE,489,72998,3696,272,757,23324,149.28,0.0353,0,normal
DEImeJ2w535,Review: Gadgets for Beginners,QuickVibes874,2023-12-05,702,News & Politics,"tips,review,music",US,616,45881,1040,39,465,100,74.48,-0.5,0,normal
SnE9I9egVuB,Review: Study Hacks Full Tutorial,TechSpot28,2022-08-03,329,Music,"machinelearning,cooking,vlog,motivation,tutorial,python",AU,1105,60956,3443,100,801,100,55.16,-0.3408,0,normal
AMTlrhqRPAD,Top 10 AI Tools Full Tutorial,LifeBytes876,2024-07-18,2451,Howto & Style,"review,tips,cooking,tutorial",AU,390,48601,2356,56,993,100,124.62,0.0939,0,normal
v74EZPtUM8q,Unboxing: AI Tools in 10 Minutes,GlobalGuide164,2025-06-20,704,Gaming,"ai,beginner,review,python,comedy,vlog,machinelearning",GB,53,4615,371,5,73,1844,87.08,-0.3065,0,normal
cLFokcoaj9W,Why Stock Market You Need to Know,GlobalBytes531,2022-06-19,92,Entertainment,"investing,ai,comedy",KR,1150,45097,271,44,610,6708,39.21,-0.2056,0,normal
DEkUturFIxY,Top 10 Gadgets You Need to Know,GlobalSpot91,2024-04-29,3538,Music,"machinelearning,review,study,python,motivation,vlog",FR,470,87166,6076,122,966,42639,185.46,0.2966,0,normal
mHY4zq87cPH,Beginner's Guide to Gadgets for Beginners,TechVibes147,2022-06-24,2023,News & Politics,"unboxing,tips,finance,review",AU,1145,58950,2664,178,274,16669,51.48,-0.095,0,normal
jQzW52Tdimu,Unboxing: AI Tools You Need to Know,EasyHub471,2025-02-03,2213,People & Blogs,"beginner,travel,study,vlog,fitness,tips,motivation",AU,190,19235,1224,32,223,1422,101.24,0.0588,0,normal
LQjPsYvg4P5,Top 10 Python That Works,LifeHub328,2021-01-30,635,News & Politics,"study,howto,review,unboxing,travel,motivation",IN,1655,44550,2417,69,464,100,26.92,0.5741,0,normal
SH7fmffeoDz,Top 10 Python You Need to Know,TopWorld562,2023-08-26,1898,Entertainment,"comedy,cooking,finance",DE,717,87040,1739,53,660,6216,121.39,-0.5,0,normal
wOZGx4Gv1ED,The Truth About Python Full Tutorial,LifeSpot170,2022-01-03,972,Entertainment,"travel,vlog,tips,music,finance,study,ai",IN,1317,135305,3602,170,725,29614,102.74,0.4361,0,popular
8WGX0f5L9UV,DIY Budget Travel You Need to Know,LearnHub667,2023-07-17,1383,Entertainment,"motivation,machinelearning,daily,finance",FR,757,14280,284,30,144,1990,18.86,0.1864,0,normal
eVL05tRx9Jm,Review: Gadgets You Need to Know,ProBytes207,2022-07-28,3069,Howto & Style,"finance,vlog,howto,python,review,study",US,1111,72623,1850,219,1484,100,65.37,-0.5,0,normal
y2wWHBgqJTG,Beginner's Guide to Smartphones Full Tutorial,LifeAcademy582,2020-11-18,1659,Music,"tutorial,investing,motivation,travel,fitness,vlog,ai",KR,1728,27534,1370,0,324,100,15.93,0.0561,0,normal
TQoETXv66DO,Top 10 Stock Market in 10 Minutes,GlobalBytes730,2023-03-13,616,Sports,"finance,tutorial,tips,study,howto,investing,unboxing",JP,883,39335,1363,37,496,100,44.55,-0.2582,0,normal
1uj3a1iipkO,How to Weight Loss 2025,EasyBytes603,2024-05-21,1356,Education,"travel,tutorial,tips,unboxing",JP,448,26066,1077,64,226,100,58.18,-0.1486,0,normal
UMmTEjoIAEz,Beginner's Guide to Weight Loss in 10 Minutes,DailyHub846,2024-01-22,1909,Howto & Style,"daily,python,finance,cooking,unboxing,beginner",FR,568,95229,4996,178,851,23742,167.66,0.1502,0,normal
iqkcqOk13LS,Why Gadgets You Need to Know,LifeLab275,2023-02-17,3134,Gaming,"python,tutorial,study",KR,907,193892,13739,651,2239,39625,213.77,0.1222,0,popular
AUnY34UtS8s,Beginner's Guide to Weight Loss You Need to Know,QuickBytes873,2022-01-14,2626,Gaming,"python,review,howto,machinelearning,fitness,comedy",DE,1306,86526,3332,219,1312,1601,66.25,0.3832,0,normal
0xbxBnxOHOb,Why Python Full Tutorial,EasyVibes830,2022-10-17,3115,Travel & Events,"python,machinelearning,unboxing,investing",US,1030,52398,2666,146,0,100,50.87,-0.0174,0,normal
GJpI6TQWEuZ,Why AI Tools You Need to Know,TopGuide225,2021-09-26,2393,People & Blogs,"review,fitness,daily,tips,vlog,beginner",US,1416,19082,956,0,46,1484,13.48,0.0685,0,normal
q8mCfi5w5m4,DIY Smartphones You Need to Know,TopWorld476,2023-08-23,73,Science & Technology,"review,howto,music,python",FR,720,23782,1028,53,186,100,33.03,0.6868,0,normal
pUlwW1uhw3U,DIY Home Workout for Beginners,LearnSpot377,2021-05-10,3295,Sports,"howto,unboxing,comedy,motivation,music",JP,1555,34479,1230,92,218,4940,22.17,0.0382,0,normal
kvYXMB5oQjT,Top 10 Smartphones Explained,TechBytes972,2023-06-15,2573,Howto & Style,"python,machinelearning,review,ai,daily",BR,789,55277,3146,225,514,17779,70.06,-0.396,0,normal
oUV0z14N0qr,Beginner's Guide to Budget Travel Explained,GlobalBytes416,2021-01-13,1006,Entertainment,"vlog,python,fitness,ai",BR,1672,137633,2491,82,0,32862,82.32,-0.0211,0,popular
DKCSvj0K1oW,Review: Weight Loss That Works,LifeSpot216,2024-10-07,3553,News & Politics,"daily,vlog,music,tutorial",GB,309,25826,1477,10,531,4520,83.58,0.2259,0,normal
v8cpIfuZbk4,Review: Budget Travel You Need to Know,LifeVibes128,2021-11-20,2554,Entertainment,"machinelearning,tutorial,vlog,ai,travel,python",KR,1361,76853,4727,194,164,100,56.47,0.1708,0,normal
cqH0RjYf0fZ,Top 10 Home Workout Explained,ProReviews679,2023-06-17,491,People & Blogs,"tips,unboxing,investing,motivation,study,vlog,comedy",US,787,34493,989,151,440,10088,43.83,0.2036,0,normal
H7o2PouQNQh,Why Cooking Full Tutorial,QuickSpot28,2023-08-22,1588,Travel & Events,"howto,machinelearning,investing,daily",CA,721,2394130,166722,2477,28536,671074,3320.57,-0.4741,1,viral
gw1lqq7vlAz,Why Home Workout That Works,QuickVibes462,2023-03-18,766,Travel & Events,"motivation,fitness,review,travel",CA,878,33357,1865,65,313,100,37.99,-0.3548,0,normal
2nrABamfJbT,DIY Smartphones for Beginners,SmartHub338,2025-07-28,1303,Entertainment,"python,study,unboxing",US,15,7882,380,1,16,1209,525.47,0.2235,0,normal
eRMskJPTzjp,DIY Weight Loss in 10 Minutes,TopGuide220,2023-01-12,456,Gaming,"howto,daily,tutorial,cooking,ai",FR,943,53014,3415,111,730,31857,56.22,0.3406,0,normal
0PRYwFsRyYo,Review: Home Workout for Beginners,SmartSpot153,2024-04-14,2910,Howto & Style,"howto,tutorial,review",GB,485,75870,2831,104,1157,100,156.43,0.1835,0,normal
lcmtjHXwckI,Review: Stock Market You Need to Know,EasyHub460,2020-11-05,3108,People & Blogs,"vlog,comedy,tips,finance",GB,1741,49311,2499,129,535,11514,28.32,-0.3134,0,normal
dZ4szi6sEg3,Beginner's Guide to Stock Market You Need to Know,EasyReviews430,2025-06-11,2435,Howto & Style,"review,study,unboxing,travel,tutorial,beginner",DE,62,13535,598,20,96,100,218.31,0.5255,0,normal
7iEGd50DF5k,The Truth About Weight Loss Explained,LifeWorld397,2021-02-05,2723,Travel & Events,"machinelearning,finance,cooking,unboxing,fitness,tips,vlog",DE,1649,21734,965,53,194,7081,13.18,-0.0122,0,normal
5VLNxSTxNI1,Quick Tips: Study Hacks in 10 Minutes,DailyVibes90,2023-03-28,486,Entertainment,"motivation,vlog,review,beginner,tips",DE,868,49383,2656,143,0,700,56.89,0.094,0,normal
967LUcpMsyw,Reaction to Python Full Tutorial,LifeVibes174,2024-09-07,2093,Music,"daily,tips,howto,machinelearning,unboxing",GB,339,103264,3659,0,1013,12979,304.61,0.4463,0,popular
IYIRRRJtPRt,Beginner's Guide to Python in 10 Minutes,GlobalJourney514,2022-08-05,185,Travel & Events,"comedy,study,cooking,finance,motivation",CA,1103,88085,7880,0,662,28139,79.86,-0.5,0,normal
UCu4JH4jpRm,Review: Stock Market in 10 Minutes,GlobalReviews872,2025-01-02,1586,News & Politics,"vlog,tips,study,travel,review,fitness,machinelearning",JP,222,10598,330,0,175,579,47.74,0.0399,0,normal
vSMbkuuP4XO,Unboxing: Weight Loss Explained,LearnReviews918,2021-05-27,1402,Music,"tutorial,finance,ai,machinelearning,python,review",KR,1538,100155,6008,70,1577,3988,65.12,-0.0901,0,popular
n2A2xKChdNJ,The Truth About Smartphones You Need to Know,SmartReviews123,2021-10-02,3583,News & Politics,"ai,unboxing,tutorial,tips,finance,review,music",FR,1410,56422,3111,93,943,29962,40.02,0.2889,0,normal
IJvN5nIYgZ2,Quick Tips: AI Tools in 10 Minutes,GlobalAcademy946,2020-10-06,3103,Entertainment,"vlog,travel,cooking,tips,fitness",KR,1771,88227,5739,71,962,30261,49.82,0.2096,0,normal
S74LFVuyCFz,Reaction to AI Tools 2025,TechHub214,2021-02-25,3390,Education,"motivation,review,machinelearning",FR,1629,107475,6798,128,1613,13365,65.98,0.6381,0,popular
2TV2zzB535q,Quick Tips: Smartphones for Beginners,LifeLab781,2024-03-15,2536,Travel & Events,"comedy,motivation,fitness,investing,finance",US,515,22804,371,24,347,4879,44.28,0.3086,0,normal
gIbQEle7roO,Top 10 Gadgets 2025,EasyReviews12,2021-11-10,733,People & Blogs,"cooking,music,review,tips,unboxing,fitness",IN,1371,36296,1572,68,444,100,26.47,-0.4307,0,normal
AZU51kI32F3,Quick Tips: Study Hacks That Works,LearnGuide922,2021-12-07,3089,Entertainment,"machinelearning,review,investing,cooking,music,vlog,fitness",IN,1344,44398,1546,79,499,13124,33.03,-0.5,0,normal
QY8es1c6K7n,How to Budget Travel for Beginners,TopVibes69,2021-10-28,2569,News & Politics,"music,tips,howto,vlog,review,finance",BR,1384,84971,2714,107,970,13941,61.4,-0.2247,0,normal
lhttP6hbs7Q,Top 10 Study Hacks That Works,QuickReviews826,2022-09-21,2600,Entertainment,"music,tutorial,vlog,review,investing,study",KR,1056,51856,1515,85,645,12303,49.11,-0.3156,0,normal
zlwY67KBebQ,DIY Stock Market Explained,QuickGuide276,2024-11-24,406,Entertainment,"cooking,beginner,ai",IN,261,17503,593,26,32,2420,67.06,-0.3374,0,normal
DFyaLa4jci1,Beginner's Guide to Study Hacks in 10 Minutes,ProSpot222,2024-04-01,2806,Education,"study,daily,comedy,review,unboxing",IN,498,28635,1989,45,304,2501,57.5,-0.2439,0,normal
YRERDTK1BFe,Quick Tips: Budget Travel for Beginners,TopJourney997,2020-12-17,805,Entertainment,"vlog,music,machinelearning",CA,1699,101919,3168,103,1742,27372,59.99,0.5026,0,popular
zwWiyu1KkSP,Review: Python 2025,TechHub22,2020-11-04,2266,News & Politics,"howto,ai,cooking",US,1742,36856,1679,109,252,4072,21.16,-0.2824,0,normal
dBEmLtST18i,Why AI Tools Full Tutorial,DailyAcademy248,2024-09-27,1940,Entertainment,"daily,fitness,tips,review,tutorial",AU,319,53036,4010,131,654,17364,166.26,0.1988,0,normal
DBFJ82oQJcY,DIY Home Workout That Works,ProReviews643,2023-01-23,2642,Music,"investing,travel,daily",BR,932,202689,18138,517,631,100,217.48,-0.156,0,popular
N5ALz4evtOS,The Truth About Stock Market in 10 Minutes,LearnAcademy766,2023-08-01,2434,Sports,"unboxing,music,motivation,python,tips,beginner",CA,742,36900,1562,65,373,5227,49.73,-0.5,0,normal
7Ko2MtTqfTo,The Truth About Cooking 2025,TechJourney800,2020-10-22,932,Music,"howto,travel,unboxing,tutorial,ai,fitness,investing",FR,1755,39748,1119,45,398,100,22.65,0.4801,0,normal
bYQrII5jcwi,Why Cooking for Beginners,SmartVibes831,2021-10-18,1260,Entertainment,"cooking,motivation,vlog,howto,machinelearning,comedy,fitness",GB,1394,77586,4273,325,287,100,55.66,-0.5,0,normal
S87XwXaHCPP,The Truth About Stock Market That Works,EasyWorld692,2025-06-07,987,Music,"comedy,investing,machinelearning",KR,66,21104,1592,36,0,3568,319.76,-0.1382,0,normal
t4BuksXj2kh,The Truth About Stock Market for Beginners,TopReviews644,2024-03-15,1953,Gaming,"review,tips,daily,comedy",US,515,8383,283,26,144,439,16.28,0.0384,0,normal
v6UmFFciuDC,The Truth About AI Tools for Beginners,EasyJourney327,2023-09-22,695,News & Politics,"ai,motivation,machinelearning,finance,study,beginner,comedy",AU,690,45401,2251,96,744,100,65.8,0.2388,0,normal
Wk8HzSNRx0N,Review: Cooking in 10 Minutes,QuickJourney137,2023-05-22,128,Sports,"unboxing,travel,tutorial,review,vlog",GB,813,38341,2565,104,469,2618,47.16,-0.3472,0,normal
n4zDX7qXrZH,Review: Smartphones Explained,TechWorld886,2022-02-16,1808,Music,"vlog,tutorial,howto,travel,investing,motivation,comedy",US,1273,212954,15620,426,353,30204,167.29,0.2101,0,popular
q44fPtFhYXg,Top 10 Weight Loss in 10 Minutes,DailyHub586,2022-01-20,3312,Science & Technology,"howto,python,motivation",DE,1300,49513,902,77,0,100,38.09,-0.0535,0,normal
kNP5nxUE4N8,Quick Tips: Gadgets Full Tutorial,GlobalWorld684,2021-04-24,627,Entertainment,"comedy,daily,travel,fitness",FR,1571,91133,6295,293,1914,2622,58.01,0.0638,0,normal
bHf8ZhShvCI,Top 10 AI Tools for Beginners,QuickReviews200,2021-12-11,610,Science & Technology,"vlog,beginner,finance",KR,1340,43835,2975,65,427,100,32.71,-0.5,0,normal
X26N8RqPtn7,Why Python Explained,LifeLab624,2022-07-04,1981,Education,"music,unboxing,investing",BR,1135,57075,1103,139,216,100,50.29,-0.2478,0,normal
1y5KF7dmrev,Why Python Full Tutorial,TechJourney341,2021-06-26,3465,Travel & Events,"finance,howto,machinelearning,music,cooking",KR,1508,44780,1656,117,356,2322,29.69,-0.5,0,normal
99p5SjfHQKy,Beginner's Guide to Python for Beginners,TopAcademy938,2025-06-13,3391,Sports,"cooking,travel,python,daily,investing,howto,vlog",DE,60,20007,755,33,162,100,333.45,-0.5,0,normal
3tWoxr0jr7M,Beginner's Guide to AI Tools in 10 Minutes,LifeHub860,2025-08-10,2930,Howto & Style,"fitness,review,tutorial,machinelearning",KR,2,28672,1289,84,279,100,14336.0,-0.1282,0,normal
PvyUBCetAzN,Review: Smartphones You Need to Know,TechAcademy176,2021-08-06,3312,Travel & Events,"beginner,howto,unboxing,review,fitness,vlog",KR,1467,46514,2060,142,663,21290,31.71,0.2468,0,normal
HaeduCoUx3f,Why Weight Loss You Need to Know,QuickWorld949,2024-09-02,942,News & Politics,"howto,ai,investing,tutorial,tips,music,review",US,344,44232,3092,95,832,29069,128.58,0.6353,0,normal
PdlVjqkcLQz,How to Budget Travel in 10 Minutes,TopAcademy121,2023-11-03,1428,Music,"howto,motivation,daily,comedy,review,investing,tutorial",GB,648,36197,1258,21,126,9780,55.86,0.6202,0,normal
b5be3gr16pe,Why Weight Loss That Works,TopWorld953,2024-03-05,2716,Gaming,"study,investing,unboxing,daily,ai",GB,525,12444,942,38,168,4496,23.7,0.1361,0,normal
CfT45Vmut9E,Unboxing: Smartphones in 10 Minutes,LearnLab559,2021-05-21,667,Music,"vlog,machinelearning,tutorial,cooking",US,1544,42010,1946,1,0,5411,27.21,-0.1397,0,normal
D19e7Ufz4zI,The Truth About Weight Loss for Beginners,LifeGuide297,2025-07-03,2298,Music,"ai,motivation,comedy",BR,40,127491,9269,233,1455,6407,3187.28,0.6629,0,popular
TucHYkWCRNY,Top 10 Gadgets 2025,ProBytes45,2025-07-29,3270,Science & Technology,"machinelearning,ai,finance",FR,14,27161,2444,58,290,4641,1940.07,-0.5,0,normal
QzJ2vnGcgr1,DIY Home Workout for Beginners,QuickGuide300,2022-05-14,783,News & Politics,"fitness,beginner,howto,tips,study,investing",AU,1186,49150,3437,103,605,2017,41.44,0.0344,0,normal
alJLb89EMHj,Review: Smartphones for Beginners,GlobalLab549,2025-04-13,124,Sports,"tips,vlog,beginner,review,motivation,python,music",GB,121,11084,592,14,205,1372,91.6,0.3405,0,normal
wm8qL5iNAXX,Reaction to Python Full Tutorial,EasyLab580,2024-03-29,1820,Education,"machinelearning,investing,study,ai,comedy,motivation,tutorial",IN,501,71746,4422,138,879,994,143.21,-0.0384,0,normal
7J8zx51iP1V,Unboxing: Stock Market Explained,LearnHub612,2023-11-12,977,People & Blogs,"comedy,daily,vlog",AU,639,19425,405,75,197,100,30.4,-0.4389,0,normal
WXFypJ9k2Vw,Quick Tips: Stock Market That Works,LifeGuide573,2025-07-02,2355,Education,"daily,music,vlog,finance,unboxing",AU,41,48882,1888,130,646,100,1192.24,-0.4369,1,normal
ldl6RjWt1eT,How to Cooking 2025,QuickLab365,2021-03-16,1030,Education,"investing,unboxing,finance,travel,fitness,python,howto",IN,1610,36980,2183,63,22,10583,22.97,0.0099,0,normal
jfHRpXt5XKT,How to Budget Travel That Works,TopSpot505,2023-04-13,199,News & Politics,"cooking,motivation,vlog,investing,fitness,comedy",GB,852,22203,132,29,51,3082,26.06,0.457,0,normal
IgHIq6XJkt3,Reaction to Gadgets 2025,LifeLab483,2023-09-15,2796,Education,"cooking,tutorial,howto",FR,697,29381,2326,9,339,2925,42.15,0.1858,0,normal
3opqAFnyNPb,DIY Gadgets Explained,DailyReviews956,2022-05-20,585,Howto & Style,"unboxing,comedy,study,travel",IN,1180,47767,2225,0,129,749,40.48,-0.5,0,normal
xzbf57Cpl4J,DIY Python for Beginners,GlobalGuide665,2023-04-06,3147,Music,"tips,ai,fitness",FR,859,77699,2911,166,1246,100,90.45,0.6525,0,normal
pQ5yHrJghZ2,Top 10 AI Tools That Works,LearnBytes131,2023-09-09,2152,Education,"study,review,motivation,fitness,tutorial,unboxing",FR,703,9830,414,26,62,2135,13.98,-0.1385,0,normal
mOGfCQ69ipB,Beginner's Guide to Python Full Tutorial,ProAcademy66,2021-10-24,2969,News & Politics,"cooking,daily,python,comedy,vlog,study",CA,1388,107572,5279,132,222,10778,77.5,0.4931,0,popular
gAJm1lblz7J,Reaction to Python 2025,ProHub695,2023-06-19,1658,Gaming,"howto,tutorial,unboxing,python,comedy,fitness",BR,785,21238,789,56,321,4670,27.05,0.6675,0,normal
f0KIhiE9TvM,How to Home Workout for Beginners,ProReviews842,2021-06-25,1773,Gaming,"review,tutorial,ai",GB,1509,50015,1297,153,863,100,33.14,-0.3148,0,normal
qiigBWxajm3,Unboxing: AI Tools That Works,TechVibes933,2022-05-20,1442,Music,"daily,tips,beginner,review,ai,investing,machinelearning",US,1180,40927,2938,58,418,11916,34.68,-0.1737,0,normal
b8rhBafanAW,Unboxing: Home Workout You Need to Know,TechAcademy83,2025-02-06,3485,Howto & Style,"travel,cooking,howto",JP,187,41702,1541,63,350,7707,223.01,0.2291,0,normal
74ffY5XfHjW,DIY Home Workout That Works,EasyJourney320,2024-06-04,1727,Travel & Events,"motivation,python,unboxing,tips,fitness,howto,study",GB,434,27424,326,61,193,1722,63.19,-0.2719,0,normal
3q6Q4EmT2mm,Quick Tips: Cooking in 10 Minutes,LifeWorld123,2021-06-04,351,Music,"python,investing,tutorial,study,beginner,ai,music",BR,1530,44442,3667,0,558,2161,29.05,0.6752,0,normal
GpsSzogaGJW,Top 10 Smartphones in 10 Minutes,DailyGuide818,2020-10-12,40,Education,"howto,cooking,tips,fitness,investing,machinelearning,finance",CA,1765,110720,6997,136,1144,33853,62.73,0.2207,0,popular
NGBZEN9MNVK,How to Smartphones 2025,LifeAcademy649,2023-08-31,84,Entertainment,"cooking,tutorial,study,travel,music,ai,comedy",US,712,47164,1503,99,567,100,66.24,-0.3878,0,normal
KGqHy9UZPcy,The Truth About AI Tools You Need to Know,LearnReviews492,2022-11-03,1031,People & Blogs,"machinelearning,cooking,motivation,ai,investing,beginner,tips",IN,1013,46658,1910,47,252,100,46.06,0.0658,0,normal
EB7DIvZqZfb,How to Weight Loss That Works,GlobalBytes878,2023-01-08,936,Science & Technology,"travel,unboxing,finance,python",US,947,39759,1884,147,485,13914,41.98,0.1881,0,normal
lIctvxHks5z,Unboxing: Weight Loss You Need to Know,EasyHub5,2022-04-03,3054,Sports,"machinelearning,ai,study,motivation,tips,cooking,finance",BR,1227,33085,2617,125,454,7235,26.96,-0.3215,0,normal
J3bKh6i2Vw0,Reaction to Cooking Full Tutorial,LifeGuide16,2021-11-19,1269,Entertainment,"python,motivation,beginner,tips,howto,cooking,fitness",DE,1362,149073,10938,236,1455,29219,109.45,1.1265,0,popular
7ekxTH3fKMD,How to Stock Market Explained,LifeJourney912,2025-03-18,1808,Howto & Style,"review,machinelearning,vlog",CA,147,78520,3537,256,463,100,534.15,-0.0843,0,normal
NfGSnAELScQ,The Truth About Stock Market Explained,GlobalBytes654,2024-04-17,1458,Music,"music,ai,fitness,motivation,study,investing,cooking",FR,482,93865,5800,296,557,16306,194.74,0.1463,0,normal
6ABhC4S4h3E,Top 10 Weight Loss in 10 Minutes,DailyAcademy823,2021-10-29,353,Science & Technology,"machinelearning,music,finance",DE,1383,78918,1477,115,815,100,57.06,0.4859,0,normal
tYKO0lmTQYm,Review: Budget Travel in 10 Minutes,LearnLab313,2022-05-21,2087,Sports,"finance,motivation,machinelearning,python,travel,fitness",US,1179,133811,8389,587,1594,14611,113.5,-0.1154,0,popular
1PE6BpAjWZU,Reaction to Budget Travel for Beginners,QuickWorld903,2021-06-28,1206,Howto & Style,"travel,music,unboxing,python,study",JP,1506,54679,2873,97,280,13946,36.31,0.1332,0,normal
EHr4J3bXO10,The Truth About Weight Loss That Works,DailySpot480,2023-01-20,2393,Education,"machinelearning,tips,investing,unboxing,finance",KR,935,68794,3323,136,322,12584,73.58,0.0879,0,normal
TIAEdWqaXtA,Why Gadgets That Works,LearnAcademy551,2020-11-09,149,Travel & Events,"ai,machinelearning,fitness,vlog,python,finance",GB,1737,85193,4506,114,500,20161,49.05,-0.0356,0,normal
MKcgZchBhpR,Quick Tips: Python in 10 Minutes,QuickWorld679,2023-10-17,2161,Gaming,"comedy,tips,unboxing,review,finance,motivation,tutorial",IN,665,143470,4333,313,892,100,215.74,-0.5,0,popular
m7tO4fJHS64,Beginner's Guide to Stock Market That Works,LifeLab857,2023-08-07,1656,Music,"ai,tutorial,python,comedy",KR,736,42123,1982,88,438,2035,57.23,0.4934,0,normal
1DpxWnRXzvH,Review: Study Hacks in 10 Minutes,DailyGuide690,2024-02-20,3097,People & Blogs,"investing,music,study",DE,539,55609,3492,164,460,11182,103.17,0.0084,0,normal
qccFOAs08bd,Quick Tips: AI Tools Full Tutorial,QuickLab566,2025-04-16,2004,Education,"cooking,tips,unboxing,investing,motivation,tutorial",BR,118,2843,156,6,40,817,24.09,-0.0693,0,normal
jv2eo5ndLAP,DIY Smartphones You Need to Know,TopVibes834,2021-11-09,1440,People & Blogs,"machinelearning,music,study,ai",IN,1372,3264060,165874,8283,37640,100,2379.05,0.2275,1,viral
Bnrlbf6OZ6N,Top 10 Smartphones That Works,GlobalHub385,2024-08-11,2718,Travel & Events,"review,music,travel,ai",BR,366,39295,1957,50,909,11099,107.36,-0.5,0,normal
mKQYxIszxgn,Review: Python You Need to Know,LearnJourney273,2021-10-05,1046,Science & Technology,"machinelearning,unboxing,music,vlog",JP,1407,100773,5172,137,850,20421,71.62,-0.5,0,popular
WbFyhKksnW2,Why Smartphones That Works,GlobalGuide173,2024-06-14,2305,Howto & Style,"music,beginner,python,review",JP,424,29656,1309,114,468,6373,69.94,-0.5,0,normal
TbSTRxRYHVL,Why Cooking That Works,DailyHub332,2021-05-27,1865,Science & Technology,"comedy,finance,music,machinelearning,motivation",CA,1538,144223,10619,626,2070,41790,93.77,0.0723,0,popular
Za1CdGMEBdq,Beginner's Guide to Budget Travel You Need to Know,LearnWorld30,2021-06-25,2610,Travel & Events,"music,ai,investing,python",JP,1509,94677,4916,229,495,100,62.74,-0.5,0,normal
dAbfIGCbSUk,Beginner's Guide to Cooking Explained,QuickWorld360,2020-11-25,396,Howto & Style,"travel,investing,beginner",US,1721,50564,2986,61,676,22171,29.38,0.1258,0,normal
avJlPGw7HWF,How to Stock Market That Works,LearnLab651,2020-09-26,1614,People & Blogs,"python,beginner,howto,motivation,fitness",IN,1781,84875,2999,186,612,6319,47.66,-0.5,0,normal
GsUBCjKMJzV,Review: AI Tools Explained,LearnBytes385,2021-05-25,2231,Howto & Style,"comedy,review,motivation,cooking,vlog,investing",IN,1540,36974,1864,106,249,3711,24.01,0.0425,0,normal
